Name;;Country;;Description;;Thumbnail;;Publisher_Names;;Developer_Names;;Platform;;Steam_Link;;Release_Date;;Genre;;Epic_Link;;Playstation_Link;;Xbox_Link;;Switch_Link
Luxor Evolved;;United States;;In an all-new, completely revamped LUXOR Evolved, the chains are faster, the power-ups more awesome, the shooters more stealthy. In this retro-styled arcade shooter, you’ll experience...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/205830/header.jpg?t=1688474432;;Accelerate Games;;MumboJumbo;;Windows;;https://store.steampowered.com/app/205830/Luxor_Evolved/;;1 Mar, 2012;;Action, Casual, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Luxor: 5th Passage;;United States;;Enjoy classic marble-shooting action in an all-new Luxor adventure!;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/60340/header.jpg?t=1688474172;;Accelerate Games;;MumboJumbo;;Windows, macOS;;https://store.steampowered.com/app/60340/Luxor_5th_Passage/;;25 Jan, 2011;;Action, Adventure, Casual;;Unknown;;Unknown;;Unknown;;Unknown
Luxor 3;;United States;;A brave young Pharaoh, killed prematurely by a fierce sandstorm and embodied by the gods as a skillful scarab, must battle the powerful god of Chaos, Set, to free the essences of other ...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/15930/header.jpg?t=1688474347;;Accelerate Games;;MumboJumbo;;Windows;;https://store.steampowered.com/app/15930/Luxor_3/;;13 Nov, 2007;;Casual;;Unknown;;Unknown;;Unknown;;Unknown
Luxor 2 HD;;United States;;The much anticipated sequel to the #1 casual game of 2005, LUXOR 2 HD has been re-imagined and sets the new standard for action-puzzlers with dazzling new HD graphics & effects.Luxor 2 ...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/234350/header.jpg?t=1688474325;;Accelerate Games;;MumboJumbo;;Windows;;https://store.steampowered.com/app/234350/Luxor_2_HD/;;13 May, 2013;;Casual;;Unknown;;Unknown;;Unknown;;Unknown
Luxor 2;;United States;;The much anticipated sequel to the #1 casual game of 2005, LUXOR 2 sets the new standard for action-puzzlers. LUXOR 2 takes you on a beautiful voyage through 88 all-new, gorgeously rend...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/15920/header.jpg?t=1688474303;;Accelerate Games;;MumboJumbo;;Windows;;https://store.steampowered.com/app/15920/Luxor_2/;;8 Dec, 2005;;Casual;;Unknown;;Unknown;;Unknown;;Unknown
Luxor;;United States;;Addictive and exciting, Luxor is an action-puzzler that takes you on a thrilling adventure across Ancient Egypt. Isis has enlisted you to battle Set and his evil minions. Use your scara...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/15970/header.jpg?t=1688474238;;Accelerate Games;;MumboJumbo;;Windows, macOS;;https://store.steampowered.com/app/15970/Luxor/;;10 Jun, 2008;;Casual;;Unknown;;Unknown;;Unknown;;Unknown
Lugaru HD;;United States;;Follow Turner, a rebel bunny rabbit with impressive combat skills in his quest to find those responsible for slaughtering his village. Uncover a far-reaching conspiracy involving the co...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/25010/header.jpg?t=1667233211;;Wolfire Games;;Wolfire Games;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/25010/Lugaru_HD/;;1 Jan, 2005;;Action;;Unknown;;Unknown;;Unknown;;Unknown
Lucky's Tale;;United States;;Virtual reality’s original mascot is back! Lucky Swiftail is a brave fox on a quest to save his best friend Piggy from the monstrously tentacled Glorp. Become a hero and save the day ...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1803840/header.jpg?t=1730232875;;Playful Corp.;;Playful Corp.;;Windows;;https://store.steampowered.com/app/1803840/Luckys_Tale/;;9 Dec, 2021;;Action, Adventure, Casual, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Lucidity™;;United States;;From the team that re-imagined The Secret of Monkey Island™, comes Lucidity, an addictive puzzle platformer set in the surreal childlike dreamscapes of the little girl Sofi. In this c...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/32410/header.jpg?t=1571778535;;LucasArts, Lucasfilm, Disney;;LucasArts;;Windows;;https://store.steampowered.com/app/32410/Lucidity/;;7 Oct, 2009;;Casual;;Unknown;;Unknown;;Unknown;;Unknown
LOST PLANET® 3;;United States;;The extreme and unpredictable conditions that characterized the Lost Planet series return, harsher than ever before. Lost Planet 3 reveals new truths about the foreboding planet and the...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/226720/header.jpg?t=1644283090;;Capcom;;Spark Unlimited;;Windows;;https://store.steampowered.com/app/226720/LOST_PLANET_3/;;26 Aug, 2013;;Action;;Unknown;;Unknown;;Unknown;;Unknown
The Lost Legends of Redwall™: Escape the Gloomer;;United States;;Lost Legends of Redwall: Escape the Gloomer is based on Mossflower, one of the NYT bestselling Redwall™ books by Brian Jacques, with over 35 million copies sold. Set in the caverns an...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/930630/header.jpg?t=1668127806;;Soma Games;;Soma Games, Clopas LLC;;Windows, macOS;;https://store.steampowered.com/app/930630/The_Lost_Legends_of_Redwall_Escape_the_Gloomer/;;16 Nov, 2018;;Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Lords of Magic: Special Edition;;United States;;Urak, once peaceful, is now a land of darkness, chaos and death. The people yearn for a champion to drive away the forces of evil. That champion is you.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/404040/header.jpg?t=1579791461;;Rebellion;;Impressions Games;;Windows;;https://store.steampowered.com/app/404040/Lords_of_Magic_Special_Edition/;;19 Nov, 1997;;RPG, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
The Lord of the Rings Online™;;United States;;Join the world’s greatest fellowship of players in the award-winning online re-creation of J. R. R. Tolkien’s legendary Middle-earth.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/212500/header_alt_assets_1.jpg?t=1727899947;;Standing Stone Games, LLC;;Standing Stone Games, LLC;;Windows;;https://store.steampowered.com/app/212500/The_Lord_of_the_Rings_Online/;;6 Jun, 2012;;Action, Adventure, Massively Multiplayer, RPG, Free To Play;;Unknown;;Unknown;;Unknown;;Unknown
LOOM™;;United States;;Long after the passing of the Second Shadow, when dragons ruled the twilight sky and the stars were bright and numerous, came the Age of the Great Guilds. Blacksmiths. Shepherds. Cleric...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/32340/header.jpg?t=1571778538;;LucasArts, Lucasfilm, Disney;;LucasArts;;Windows, macOS;;https://store.steampowered.com/app/32340/LOOM/;;1 Jan, 1990;;Adventure;;Unknown;;Unknown;;Unknown;;Unknown
Log Jammers;;United States;;Don your flannel! Log Jammers is a competitive online/couch arcade game with blazing-fast ax-throwing action. Outwit your opponent, defend your goal, and block your opponent’s throws ...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/684800/header.jpg?t=1726515861;;Mega Cat Studios;;Mega Cat Studios;;Windows;;https://store.steampowered.com/app/684800/Log_Jammers/;;26 May, 2020;;Action, Casual, Indie, Sports, Early Access;;Unknown;;Unknown;;Unknown;;Unknown
LocoCycle;;United States;;Newly self-aware, I.R.I.S. the martial-arts wielding assassin motorcycle, has begun a cross-continent escape to freedom. I.R.I.S.’s only ally is her engineer Pablo, who gets conscript...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/224040/header.jpg?t=1667851212;;Xbox Game Studios;;Twisted Pixel Games;;Windows;;https://store.steampowered.com/app/224040/LocoCycle/;;14 Feb, 2014;;Action, Adventure, Casual, Racing;;Unknown;;Unknown;;Unknown;;Unknown
Lock's Quest;;United States;;Build Defenses and Battle against the Clockwork horde in this 2D Action RPG / Tower Defense hybrid. Experience a gripping story, which unfolds as you progress through 75 Days of warfare...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/490080/header.jpg?t=1729170564;;HandyGames;;Digital Continue;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/490080/Locks_Quest/;;30 May, 2017;;Indie, RPG, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Little Inferno;;United States;;Throw your toys into your fire, and play with them as they burn. An adventure that takes place almost entirely in front of a fireplace - about looking up up up out of the chimney, and t...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/221260/header.jpg?t=1668741117;;Tomorrow Corporation;;Tomorrow Corporation;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/221260/Little_Inferno/;;19 Nov, 2012;;Adventure, Casual, Indie;;Unknown;;Unknown;;Unknown;;Unknown
LISA: The Painful;;United States;;The miserable journey of a broken man...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/335670/header.jpg?t=1728410265;;Serenity Forge;;Dingaling Productions;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/335670/LISA_The_Painful/;;15 Dec, 2014;;Adventure, Indie, RPG;;Unknown;;Unknown;;Unknown;;Unknown
Lionheart: Legacy of the Crusader;;United States;;A champion will rise and change the course of history. As a descendent of King Richard the Lionheart, prepare to battle the forces of evil in an alternate Europe transformed by magic. C...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/595060/header.jpg?t=1668620109;;Interplay Entertainment Corp.;;Reflexive Entertainment, Black Isle Studios;;Windows;;https://store.steampowered.com/app/595060/Lionheart_Legacy_of_the_Crusader/;;13 Aug, 2003;;Action, Adventure, RPG;;Unknown;;Unknown;;Unknown;;Unknown
Links E6;;United States;;Links E6 is an entirely new digital golf experience. This first person simulation puts you in the game creating the ultimate sensation of being on the course. With world-class courses a...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1620750/header.jpg?t=1624892424;;TruGolf, Inc. ;;TruGolf, Inc.;;Windows;;https://store.steampowered.com/app/1620750/Links_E6/;;28 Jun, 2021;;Simulation, Sports;;Unknown;;Unknown;;Unknown;;Unknown
Lifeless Planet Premier Edition;;United States;;PREMIER EDITION - While seeking life on a distant planet, an astronaut discovers an abandoned Russian town. He suspects his mission is a hoax until a mysterious young woman saves him fr...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/261530/header.jpg?t=1728410106;;Serenity Forge;;Stage 2 Studios;;Windows, SteamOS + Linux;;https://store.steampowered.com/app/261530/Lifeless_Planet_Premier_Edition/;;6 Jun, 2014;;Action, Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Life is Strange: True Colors;;United States;;Alex Chen hides her 'curse': the psychic power of Empathy, the ability to absorb the emotions of others. When her brother dies in a so-called accident, Alex must embrace her power to fi...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/936790/header.jpg?t=1724158997;;Square Enix;;Deck Nine;;Windows;;https://store.steampowered.com/app/936790/Life_is_Strange_True_Colors/;;9 Sep, 2021;;Action, Adventure;;Unknown;;Unknown;;Unknown;;Unknown
Life is Strange: Before the Storm Remastered;;United States;;Life is Strange: Before the Storm returns with remastered visuals across characters & environments.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1265930/header.jpg?t=1698834347;;Square Enix;;Deck Nine;;Windows;;https://store.steampowered.com/app/1265930/Life_is_Strange_Before_the_Storm_Remastered/;;1 Feb, 2022;;Action, Adventure;;Unknown;;Unknown;;Unknown;;Unknown
Life in the Dorms;;United States;;A comedy adventure game about love, friendship, and ramen noodles.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/385850/header.jpg?t=1662916122;;Oh, a Rock! Studios;;Moment Games;;Windows;;https://store.steampowered.com/app/385850/Life_in_the_Dorms/;;14 Sep, 2012;;Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Lichdom: Battlemage;;United States;;Play the first game where the Mage is a total badass!;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/261760/header.jpg?t=1572521514;;Xaviant Games;;Xaviant;;Windows;;https://store.steampowered.com/app/261760/Lichdom_Battlemage/;;26 Aug, 2014;;Action, Indie, RPG;;Unknown;;Unknown;;Unknown;;Unknown
Les Manley in: Search for the King;;United States;;He finds his clothes at K-Mart. He finds his dates at Radio Shack. And now he's out to get rich quick by finding the greatest entertainer of all time. Follow mild mannered Les Manley as...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1299720/header.jpg?t=1604674635;;Ziggurat;;Accolade Inc.;;Windows;;https://store.steampowered.com/app/1299720/Les_Manley_in_Search_for_the_King/;;1 Jan, 1990;;Adventure;;Unknown;;Unknown;;Unknown;;Unknown
Les Manley in: Lost in L.A.;;United States;;Someone is kidnapping the hippest stars in Hollywood. Les Manley must scour La La Land – sifting through out-of-work actors, rock stars and gorgeous babes – to unravel the mystery i...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1299730/header.jpg?t=1604674648;;Ziggurat;;Accolade, Inc.;;Windows;;https://store.steampowered.com/app/1299730/Les_Manley_in_Lost_in_LA/;;1 Jan, 1991;;Adventure;;Unknown;;Unknown;;Unknown;;Unknown
Leisure Suit Larry - Magna Cum Laude Uncut and Uncensored;;United States;;With gorgeous co-eds everywhere, college dweeb Larry Lovage is chasing around more than his diploma. He's trying to live up to the legend of his uncle, Larry Laffer, everyone's favourit...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/765900/header.jpg?t=1728905712;;Assemble Entertainment;;Assemble Entertainment, High Voltage Software;;Windows;;https://store.steampowered.com/app/765900/Leisure_Suit_Larry__Magna_Cum_Laude_Uncut_and_Uncensored/;;18 Dec, 2017;;Adventure;;Unknown;;Unknown;;Unknown;;Unknown
Leisure Suit Larry 7 - Love for Sail;;United States;;When we last saw our less-than-dashing hero, Leisure Suit Larry, he was in a rather sticky situation. Not one to be tied down, Larry makes the best of things by going on a cruise to for...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/765890/header.jpg?t=1728905672;;Assemble Entertainment;;Assemble Entertainment, Sierra Entertainment;;Windows;;https://store.steampowered.com/app/765890/Leisure_Suit_Larry_7__Love_for_Sail/;;22 Dec, 2017;;Adventure;;Unknown;;Unknown;;Unknown;;Unknown
Leisure Suit Larry 1 - In the Land of the Lounge Lizards;;United States;;“What’s your sign, baby?” - Larry Laffer “Wrong Way.” -any woman.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/763970/header.jpg?t=1728905607;;Assemble Entertainment;;Assemble Entertainment, Sierra Entertainment, N-Fusion Interactive;;Windows;;https://store.steampowered.com/app/763970/Leisure_Suit_Larry_1__In_the_Land_of_the_Lounge_Lizards/;;18 Dec, 2017;;Adventure;;Unknown;;Unknown;;Unknown;;Unknown
Leisure Suit Larry 2 - Looking For Love (In Several Wrong Places);;United States;;“What’s your sign, baby?” - Larry Laffer “Wrong Way.” -any woman.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/765840/header.jpg?t=1728905622;;Assemble Entertainment;;Assemble Entertainment, Sierra Entertainment;;Windows;;https://store.steampowered.com/app/765840/Leisure_Suit_Larry_2__Looking_For_Love_In_Several_Wrong_Places/;;18 Dec, 2017;;Adventure;;Unknown;;Unknown;;Unknown;;Unknown
