Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
SUPERVERSE;Serbia;SUPERVERSE is a fast-paced, action-packed, space shooter game. This electrifying arcade transports the player to an ancient network of interconnected universes, to find a way to retur...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1056170/header.jpg?t=1725617146;Superverse Industries;Superverse Industries;Windows;6 Nov, 2019;Action, Indie, Early Access;https://store.steampowered.com/app/1056170/SUPERVERSE/;Unknown;Unknown;Unknown;Unknown;Unknown
Scars Above;Serbia;Scars Above is a challenging sci-fi third-person action adventure shooter combining the rewarding feel of overcoming difficulty with a compelling and intricate story, set in a mysteri...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1196090/header.jpg?t=1681942670;Prime Matter;Mad Head Games;Windows;28 Feb, 2023;Action, Adventure;https://store.steampowered.com/app/1196090/Scars_Above/;Unknown;Unknown;Unknown;Unknown;Unknown
Scorn;Serbia;Scorn is an atmospheric first-person horror adventure game set in a nightmarish universe of odd forms and somber tapestry.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/698670/header.jpg?t=1706178006;Kepler Interactive;Ebb Software;Windows;14 Oct, 2022;Action, Adventure, Indie;https://store.steampowered.com/app/698670/Scorn/;Unknown;Unknown;Unknown;Unknown;Unknown
SlamIt Pinball Big Score;Serbia;Big Score is based around a classic story of police vs. criminals in a fight for a big score. The fantastic action will leave you breathless and will pump-up your adrenaline while you...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/12430/header.jpg?t=1730811069;Kalypso Media Digital;Technetium Games;Windows;23 Feb, 2009;Casual;https://store.steampowered.com/app/12430/SlamIt_Pinball_Big_Score/;Unknown;Unknown;Unknown;Unknown;Unknown
Son of a Witch;Serbia;Action roguelike for 1-4 players with cute graphics and deep game mechanics. Combine dozens of different weapons, magic items, potions and spells with unique effects to beat 8 enemy f...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/539400/header.jpg?t=1745504984;Bigosaur;Bigosaur;Windows, macOS, SteamOS + Linux;16 May, 2018;Action, Adventure, Indie;https://store.steampowered.com/app/539400/Son_of_a_Witch/;Unknown;Unknown;Unknown;Unknown;Unknown
Sunken;Serbia;Action RPG meets Roguelike in this atmospheric dungeon crawler. Spawned by two hardcore gamers, Sunken will constantly test your ability to adapt to a situation while it takes you thr...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/405960/header.jpg?t=1678800917;Hit the Crow;Hit the Crow;Windows, SteamOS + Linux;3 Dec, 2015;Action, Indie, RPG;https://store.steampowered.com/app/405960/Sunken/;Unknown;Unknown;Unknown;Unknown;Unknown
Switchcars;Serbia;Escape alien beasts across varying environments and eras, in more than 1300 unique vehicles! Add your own vehicles and props with the included editor.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/442210/header.jpg?t=1619801842;Altfuture;Altfuture;Windows, SteamOS + Linux;30 Apr, 2021;Action, Indie, Racing;https://store.steampowered.com/app/442210/Switchcars/;Unknown;Unknown;Unknown;Unknown;Unknown
The Cub;Serbia;From the creators of Golf Club Nostalgia and Highwater. Return to their whimsical, neon-lit apocalypse in a Jungle Book meets The Armageddon fusion. Parkour through the remains of hum...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1941410/header.jpg?t=1745090893;Untold Tales, Gamersky Games;Demagog Studio;Windows;19 Jan, 2024;Adventure, Casual, Indie;https://store.steampowered.com/app/1941410/The_Cub/;Unknown;Unknown;Unknown;Unknown;Unknown
The Last Tree;Serbia;The year is 2092 and the last tree on Earth, Ungrodo, is being hunted. But he has a special ability - TIME SLOWS DOWN WHEN HE MOVES. Also, Ungrodo is pretty good at puzzles. Would you...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/605210/header.jpg?t=1496247331;Back To Basics Gaming;Dalibor Kamnjanac;Windows;31 May, 2017;Action, Adventure, Indie;https://store.steampowered.com/app/605210/The_Last_Tree/;Unknown;Unknown;Unknown;Unknown;Unknown
Tibetan Quest: Beyond the World's End;Serbia;Delve into a mystical world of Tibetan legends!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/427550/header.jpg?t=1584462704;Artifex Mundi;Brave Giant LTD;Windows, macOS, SteamOS + Linux;7 Apr, 2016;Adventure, Casual;https://store.steampowered.com/app/427550/Tibetan_Quest_Beyond_the_Worlds_End/;Unknown;Unknown;Unknown;Unknown;Unknown
