Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
The Equinox Hunt;Romania;The Equinox Hunt is a Stealth Rogue-Lite Game that puts you in the shoes of an unfortunate victim chosen to take part in a brutal and deadly forest night chase. Survive the night and ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1154300/header.jpg?t=1726224642;EvilStar Studios;EvilStar Studios;Windows, SteamOS + Linux;22 Oct, 2020;Action, Adventure, Indie;https://store.steampowered.com/app/1154300/The_Equinox_Hunt/;Unknown;;;;
The Fall of Elena Temple;Romania;Fall from a ledge, collect the coins below, then undo back to where you fell from, with the coins in your pocket! An old-school puzzle platformer in which you explore rooms, avoid per...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2852470/header.jpg?t=1726313778;GrimTalin;GrimTalin;Windows;18 Jun, 2024;Adventure, Indie;https://store.steampowered.com/app/2852470/The_Fall_of_Elena_Temple/;Unknown;https://store.playstation.com/en-us/concept/10010887;;https://www.nintendo.com/us/store/products/the-fall-of-elena-temple-switch/;
The Galaxy Rider;Romania;Welcome to The Galaxy Rider! Cruise the cosmos as a space taxi driver! Your mission? Get rich while carrying passengers between planets. Ready for an out-of-this-world ride?;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2544060/header.jpg?t=1725468108;Pixelbois;Pixelbois;Windows;To be announced;Action, Casual, Indie, Racing;https://store.steampowered.com/app/2544060/The_Galaxy_Rider/;Unknown;;;;
The Hero We Need;Romania;Create your own distinctive towers, enhance only the necessary components, and experiment with them in quick battle mode. THWN enables you to craft each tower individually using runes...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1584820/header.jpg?t=1745517721;VoDoo Studios;VoDoo Studios;Windows;23 Feb, 2024;Casual, Indie, Strategy;https://store.steampowered.com/app/1584820/The_Hero_We_Need/;Unknown;;;;
The No-Name Project;Romania;Welcome to 'The No-Name Project,' where limitless freedom awaits! Adopt various characters, from animals to NPCs, even resurrecting them with necromancy. Explore, mine, and interact w...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2632120/header.jpg?t=1729690178;MindQuota.com;Florin-Marian Hera;Windows;19 Oct, 2023;RPG;https://store.steampowered.com/app/2632120/The_NoName_Project/;Unknown;;;;
The Repair House: Restoration Sim;Romania;From the original creator of PC Building Simulator comes The Repair House: Restoration Sim! Discover and restore a range of objects in this relaxing restoration sim. Dismantle, clean,...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1759870/header.jpg?t=1715615470;Fireshine Games;Claudiu Kiss, QUANTUM LOGIC GAMES;Windows;19 Jul, 2023;Casual, Indie, Simulation;https://store.steampowered.com/app/1759870/The_Repair_House_Restoration_Sim/;Unknown;;;;
The Unluckiest Man;Romania;After his wife draws her last breath, Dragomir is devastated. As a poor man with a drinking habit, he must not only manage to hold a decent funeral, but also stand for himself in a sm...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2140900/header.jpg?t=1719083307;Darkania Works;Darkania Works;Windows;27 Oct, 2022;Adventure, Indie, Free To Play;https://store.steampowered.com/app/2140900/The_Unluckiest_Man/;Unknown;;;;
Times Of War;Romania;"""Times Of War"" - A sci-fi tower defense strategy game with armored vehicles, tanks, choppers, planes, explosive action, and a lot of unique environments. Upgrade towers, earn Tech poi...";https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2444600/header.jpg?t=1698546722;TARTORGAMES S.R.L;TARTORGAMES S.R.L;Windows;21 Jun, 2023;Strategy, Early Access;https://store.steampowered.com/app/2444600/Times_Of_War/;Unknown;;;;
Trails of the Black Sun;Romania;Trails of the Black Sun is a first-person shooter and platformer hybrid, set in a digital simulation, where you, an Initiate, will have to find hidden artifacts and forbidden meanings...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1152940/header.jpg?t=1684789519;Rebel Graphix;Rebel Graphix;Windows;4 Oct, 2022;Action, Adventure;https://store.steampowered.com/app/1152940/Trails_of_the_Black_Sun/;Unknown;;;;
Travelin' - Across Europe;Romania;Travelin' is a turn-based card game that will test your abilities to make the right decisions. Pack your skills and be prepared for the trials, tribulations and triumphs of a journey ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2486700/header.jpg?t=1721408462;EasyPizza;EasyPizza;Windows;19 Jul, 2024;Action, Casual, Indie, Simulation, Strategy;https://store.steampowered.com/app/2486700/Travelin__Across_Europe/;Unknown;;;;
Treasure Fleet;Romania;Treasure Fleet is a 4X turn based strategy game set in the Age of Discovery. You start with a small ship with colonists on board, and set off to discover new lands, establish lucrativ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1120280/header.jpg?t=1670079638;Dragos Pusca;Dragos Pusca;Windows, SteamOS + Linux;13 Aug, 2019;Indie, Strategy;https://store.steampowered.com/app/1120280/Treasure_Fleet/;Unknown;;;;
Trinity Fusion;Romania;ANOMALY WARP Update Out Now! Take control of your parallel selves and explore dark, Sci-Fi worlds. Slash, bash and shoot your way through this unique rogue-lite metroidvania where the...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1911360/header.jpg?t=1745519909;Angry Mob Games;Angry Mob Games;Windows;15 Dec, 2023;Action, Indie, RPG;https://store.steampowered.com/app/1911360/Trinity_Fusion/;Unknown;https://store.playstation.com/en-us/concept/10004850;;;
Truck Parking Simulator VR;Romania;Truck Parking Simulator VR is a fully interactive, realistic and immersive parking experience. But also an open world where you can deliver goods by truck. The game has one of the bes...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2975900/header.jpg?t=1736365050;Twin Software Studio;Twin Software Studio;Windows;12 Jun, 2024;Indie, Racing, Simulation;https://store.steampowered.com/app/2975900/Truck_Parking_Simulator_VR/;Unknown;;;;
Unbound: Worlds Apart;Romania;Summon portals to overcome vicious beasts, devious puzzles and fiendish platforming challenges. Master the unique powers of each portal to stop the collapse of reality, while explorin...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/814680/header.jpg?t=1627773644;Alien Pixel Studios;Alien Pixel Studios;Windows, macOS, SteamOS + Linux;28 Jul, 2021;Adventure, Indie;https://store.steampowered.com/app/814680/Unbound_Worlds_Apart/;Unknown;;;;
Ungate;Romania;The action is about a young man named Jason, who follows the steps of his friends to find them and to get them out of a mysterious cave that has its own ecosystem and is known by the ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2601620/header.jpg?t=1734593636;Vivorlds;Varvara Andrei;Windows;5 Dec, 2023;Action, Adventure, Indie;https://store.steampowered.com/app/2601620/Ungate/;Unknown;;;;
Urban Strife;Romania;Old school TBS, post-apoc survival and RPG. Recruit deranged locals in your militia, ally local factions and fight those you hate. Haul loot back and rebuild your shelter, doctor your...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/710230/header.jpg?t=1741813061;MicroProse Software;White Pond Games;Windows;10 Dec, 2024;Indie, RPG, Strategy, Early Access;https://store.steampowered.com/app/710230/Urban_Strife/;Unknown;;;;
Vector Strain;Romania;Addictive fast-paced shoot-em-up with beautiful 3D graphics and an amazing soundtrack. 5 ships to choose from and 5 action-packed Stages.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/419090/header.jpg?t=1462561521;OMNIDREAM CREATIONS;OMNIDREAM CREATIONS;Windows;9 Dec, 2015;Action, Indie;https://store.steampowered.com/app/419090/Vector_Strain/;Unknown;;;;
Viking Vengeance;Romania;Viking Vengeance is a God-Worshiping Rogue-lite Dungeon Crawler ARPG set in a historical fiction world. You play as a Templar with pagan origins who rediscovers his roots and learns t...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1082890/header.jpg?t=1617911579;Lowpoly Interactive;Lowpoly Interactive;Windows;8 Apr, 2021;Action, Adventure, Indie, RPG, Strategy;https://store.steampowered.com/app/1082890/Viking_Vengeance/;Unknown;;;;
