Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Steam_Link;Release_Date;Genre;Epic_Link;Playstation_Link;Xbox_Link;Switch_Link
BUSTAFELLOWS;Japan;A new visual novel from the legendary eXtend! Mixing dangerous romance with murder mystery, BUSTAFELLOWS is a steamy noir mystery that will make you shiver but ask for more!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1494470/header.jpg?t=1725892809;PQube;NIPPON CULTURAL BROADCASTING EXTEND INC.;Windows;https://store.steampowered.com/app/1494470/BUSTAFELLOWS/;30 Jul, 2021;Adventure;Unknown;Unknown;Unknown;Unknown
Jujutsu Kaisen Cursed Clash;Japan;Master the Jujutsu of your favorite Sorcerers and Cursed Spirits! Bring a friend and dive into the world of JUJUTSU KAISEN in this action-packed, 2-on-2 fighting game!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1877020/header.jpg?t=1721871630;Bandai Namco Entertainment Inc.;Byking Inc.;Windows;https://store.steampowered.com/app/1877020/Jujutsu_Kaisen_Cursed_Clash/;1 Feb, 2024;Action;Unknown;Unknown;Unknown;Unknown
Hollow Cocoon;Japan;"""Trapped in a cocoon, the silkworm weaves her final dream."" Hollow Cocoon is a first-person horror adventure game set in 1980s Japan. Immerse yourself in meticulously recreated environm";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2414630/header.jpg?t=1721119527;NAYUTA STUDIO;NAYUTA STUDIO;Windows;https://store.steampowered.com/app/2414630/Hollow_Cocoon/;6 Dec, 2023;Adventure, Indie;Unknown;Unknown;Unknown;Unknown
Sentimental Death Loop;Japan;Just as you begin to settle in for a fun day at your best friend's house, something changes in her and she kills you. And not just once—she ends your life time and time and time again;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2346580/header.jpg?t=1691660197;qureate;qureate, IXILL LLC.;Windows;https://store.steampowered.com/app/2346580/Sentimental_Death_Loop/;27 Jul, 2023;Adventure, Casual, Indie;Unknown;Unknown;Unknown;Unknown
YOHANE THE PARHELION -BLAZE in the DEEPBLUE-;Japan;"Yohane the Parhelion is an official spin-off of ""Love Live! Sunshine"". Yohane's fantasy world sets the stage for a 2D metroidvania in ""Yohane the Parhelion: Blaze in the Deepblue""!";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2404370/header.jpg?t=1721266734;INTI CREATES CO., LTD.;INTI CREATES CO., LTD.;Windows;https://store.steampowered.com/app/2404370/YOHANE_THE_PARHELION_BLAZE_in_the_DEEPBLUE/;16 Nov, 2023;Action, Adventure;Unknown;Unknown;Unknown;Unknown
STAR OCEAN THE SECOND STORY R;Japan;In this science fantasy RPG, choose between Claude or Rena, play through their perspectives, and unlock various endings. Recruit allies and defeat foes in fast paced real-time battles.;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2238900/header.jpg?t=1714642002;Square Enix;Square Enix, Gemdrops, Inc.;Windows;https://store.steampowered.com/app/2238900/STAR_OCEAN_THE_SECOND_STORY_R/;2 Nov, 2023;Action, RPG;Unknown;Unknown;Unknown;Unknown
Silent Hope;Japan;Explore, fight, and produce items to grow stronger as seven distinct heroes in this silent world. Guided by the Princess, you'll delve into the Abyss and learn the mysteries of the King;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1960110/header.jpg?t=1723495577;XSEED Games, Marvelous USA, Inc., Marvelous;Marvelous Inc.;Windows;https://store.steampowered.com/app/1960110/Silent_Hope/;3 Oct, 2023;Action, RPG;Unknown;Unknown;Unknown;Unknown
KONOSUBA - God's Blessing on this Wonderful World! Love For These Clothes Of Desire!;Japan;It's time for a Visual Novel Quest with a twist! Join Kazuma, a reincarnated adventurer, and spend turbulent days with his unfortunate party members. Prepare for waifus, dress-up and re;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2349140/header.jpg?t=1725895250;PQube;MAGES. Inc.;Windows;https://store.steampowered.com/app/2349140/KONOSUBA__Gods_Blessing_on_this_Wonderful_World_Love_For_These_Clothes_Of_Desire/;7 Feb, 2024;Action, Adventure, Casual;Unknown;Unknown;Unknown;Unknown
Apollo Justice: Ace Attorney Trilogy;Japan;Join rookie attorney Apollo Justice and his mentor, the legendary Phoenix Wright, in this collection of 3 games! This title features 16 episodes (including previously DLC-only episodes);https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2187220/header.jpg?t=1721102773;CAPCOM Co., Ltd.;CAPCOM Co., Ltd.;Windows;https://store.steampowered.com/app/2187220/Apollo_Justice_Ace_Attorney_Trilogy/;24 Jan, 2024;Adventure;Unknown;Unknown;Unknown;Unknown
Persona 5 Tactica;Japan;Join the Phantom Thieves as they lead an uprising of the heart! Assemble an all-star team of heroes in a brand-new story in this thrilling combat adventure set in Persona’s iconic uni;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2254740/header.jpg?t=1710403776;SEGA;ATLUS;Windows;https://store.steampowered.com/app/2254740/Persona_5_Tactica/;16 Nov, 2023;RPG, Strategy;Unknown;Unknown;Unknown;Unknown
HARUKA: Beyond the Stars;Japan;HARUKA: Beyond the Stars is a juvenile sci-fi RPG about the intergalactic adventures of the protagonist, Yuuki, and a mysterious girl named Miiya. Set out on a spaceship and explore uni;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2425200/header.jpg?t=1723117613;PLAYISM;atelier mimina;Windows;https://store.steampowered.com/app/2425200/HARUKA_Beyond_the_Stars/;To be announced;Action, RPG;Unknown;Unknown;Unknown;Unknown
NOBUNAGA'S AMBITION: Awakening;Japan;Conquer Warring States Japan under one banner;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1336980/header.jpg?t=1726126656;KOEI TECMO GAMES CO., LTD.;KOEI TECMO GAMES CO., LTD.;Windows;https://store.steampowered.com/app/1336980/NOBUNAGAS_AMBITION_Awakening/;20 Jul, 2022;Simulation;Unknown;Unknown;Unknown;Unknown
Dream Channel Zero;Japan;Dive into a glitched-out game world! Explore synthwave skylines, fight freaky phantoms, and meet a whole host of quirky characters in this hysterically surreal adventure!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2382810/header.jpg?t=1721195589;Odencat;Fuming;Windows, macOS, SteamOS + Linux;https://store.steampowered.com/app/2382810/Dream_Channel_Zero/;To be announced;Adventure, Indie, RPG;Unknown;Unknown;Unknown;Unknown
AEW: Fight Forever;Japan;Developed by YUKE’S, AEW: Fight Forever combines nostalgic arcade-wrestling with All Elite Wrestling finishers and moves. Featuring a big roster of AEW talent, multiple match types, r;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1913210/header.jpg?t=1720617282;THQ Nordic, All Elite Wrestling, LLC;YUKE'S;Windows;https://store.steampowered.com/app/1913210/AEW_Fight_Forever/;29 Jun, 2023;Action, Sports;Unknown;Unknown;Unknown;Unknown
Mini Continental Saga;Japan;Mini Continental Saga is a biotope strategy history card game letting you freely stir small worlds! Human, elf, slime? Or lead your fishman to create your favorite fictional world! One ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2514950/header.jpg?t=1703734176;The Ultra Game Changer;The Ultra Game Changer;Windows, macOS;https://store.steampowered.com/app/2514950/Mini_Continental_Saga/;6 Oct, 2023;Simulation, Strategy, Early Access;Unknown;Unknown;Unknown;Unknown
Freak Crossing;Japan;An accident has made you the head of a lawless village...;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2373490/header.jpg?t=1720460829;Wildbus Studio;Wildbus Studio;Windows;https://store.steampowered.com/app/2373490/Freak_Crossing/;19 Oct, 2023;Adventure, Indie;Unknown;Unknown;Unknown;Unknown
Black Finger JET;Japan;Black Finger JET is a brand new run & gun from a crack team of genre experts!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2415500/header.jpg?t=1720608017;Red Dunes Games;KOHACHI STUDIO Co., Ltd.;Windows;https://store.steampowered.com/app/2415500/Black_Finger_JET/;To be announced;Action, Indie;Unknown;Unknown;Unknown;Unknown
VRITRA COMPLETE EDITION;Japan;A challenge from ancient times delivered to gamers. That excitement from the past has returned. The complete version of VRITRA, the 2D fantasy shooting game, is out now!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/892830/header.jpg?t=1603096161;Neotro Inc.;Neotro Inc.;Windows;https://store.steampowered.com/app/892830/VRITRA_COMPLETE_EDITION/;30 Aug, 2018;Action, Casual, Indie;Unknown;Unknown;Unknown;Unknown
NeverAwake;Japan;"A girl who never wakes up. She has been fighting monsters in her dreams... ""NeverAwake"" is a nightmarish twin-stick shooter with a unique worldview and original game rules.";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1727180/header.jpg?t=1673481810;Phoenixx Inc.;Neotro Inc.;Windows;https://store.steampowered.com/app/1727180/NeverAwake/;28 Sep, 2022;Action, Indie;Unknown;Unknown;Unknown;Unknown
Enjoy the Diner;Japan;Why not enjoy the diner? The moon is as full as it'll ever be, and there's even a drink fountain.;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2336980/header.jpg?t=1726252741;Waku Waku Games;月刊湿地帯, Studio Dragonet;Windows;https://store.steampowered.com/app/2336980/Enjoy_the_Diner/;31 Jul, 2023;Adventure;Unknown;Unknown;Unknown;Unknown
Umbraclaw;Japan;Umbraclaw tells the story of Kuon, a house cat who has died in the mortal world, after she awakens in the Soulplane, a realm of the dead. She must challenge the perilous underworld to r;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2428420/header.jpg?t=1717052732;INTI CREATES CO., LTD.;INTI CREATES CO., LTD.;Windows;https://store.steampowered.com/app/2428420/Umbraclaw/;30 May, 2024;Action, Adventure;Unknown;Unknown;Unknown;Unknown
In His Time;Japan;Enter the hauntingly beautiful shadow world of In His Time, a 2D puzzle-solving adventure game. There you will meet Olly and join him to solve puzzles throughout each step of his emotio;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2361610/header.jpg?t=1697018880;Kodansha;Tearyhand studio;Windows, macOS;https://store.steampowered.com/app/2361610/In_His_Time/;2 Oct, 2023;Adventure, Casual, Indie;Unknown;Unknown;Unknown;Unknown
IGNISTONE;Japan;"""IGNISTONE"" is a roguelike action game that focuses on parry. Your goal is to reach B100F in the dungeon. Find weapons and amulets that suit your playstyle, in a world full of playfulne";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2393890/header.jpg?t=1716563952;Kodansha;MONO ENTERTAINMENT;Windows;https://store.steampowered.com/app/2393890/IGNISTONE/;2 Oct, 2023;Action, Indie;Unknown;Unknown;Unknown;Unknown
From Madness with Love;Japan;This is a dating sim with guys you will never be on the same page with! For some reason, you just can't communicate with the guy you like... An unusual yet extraordinary experience with;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2101130/header.jpg?t=1718787731;VampireK.K., PLAYISM;Jamsanpoid, VampireK.K.;Windows;https://store.steampowered.com/app/2101130/From_Madness_with_Love/;17 Jul, 2023;Adventure, Casual, Indie;Unknown;Unknown;Unknown;Unknown
Boyhood's End;Japan;Boyhood's End is an adventure game following Giovanni, the boy with the lowest human score in the universe, and Campenella, the delinquent genius, and their journey on the galactic rail;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2403290/header.jpg?t=1725721596;WSS playground, Alliance Arts;WSS playground, buriki clock;Windows;https://store.steampowered.com/app/2403290/Boyhoods_End/;5 Sep, 2024;Adventure, Early Access;Unknown;Unknown;Unknown;Unknown
Chloé’s Requiem -encore-;Japan;Chloé’s Requiem -encore- is a 2D Adventure Horror game set in Modern Europe. The genius violinist Michél is invited into an old mansion. Inside waits Chloé, who asks him to “Brea;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2320500/header.jpg?t=1711283628;Annulus;buriki clock;Windows, macOS;https://store.steampowered.com/app/2320500/Chlos_Requiem_encore/;20 Jun, 2023;Adventure;Unknown;Unknown;Unknown;Unknown
Lorena and the Land of Ruins;Japan;Lorena and the Land of Ruins is a third-person 3D platform shooter in which you explore a beautiful fantasy world filled with many mysteries and ruins of the past!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2146070/header.jpg?t=1685173070;NekoNyan Ltd.;Shimenawan;Windows;https://store.steampowered.com/app/2146070/Lorena_and_the_Land_of_Ruins/;25 May, 2023;Action, Adventure;Unknown;Unknown;Unknown;Unknown
爆裂！スイーツランド - PANIC IN SWEETS LAND -;Japan;Crushing combos and beat up enemies! No complicated controls, just fun with a variety of fighting actions! The joy and faults of a pretty magical girl knocking down her enemies? Yes, pl;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2225520/header.jpg?t=1724979315;Sonic Powered Co.,Ltd.;Sonic Powered Co.,Ltd.;Windows;https://store.steampowered.com/app/2225520/__PANIC_IN_SWEETS_LAND/;25 May, 2023;Action, Adventure;Unknown;Unknown;Unknown;Unknown
閃攻機人アスラ - ASURA THE STRIKER -;Japan;Respect and homage to the arcade games of the 80s and 90s, This is an arcade-style 3D shooter with speed and exhilaration. Play as Asura, a humanoid combat weapon, and destroy the invad;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2389830/header.jpg?t=1724008281;LeftOver;LeftOver;Windows;https://store.steampowered.com/app/2389830/__ASURA_THE_STRIKER/;To be announced;Action;Unknown;Unknown;Unknown;Unknown
Great Ambition of the SLIMES;Japan;A tactical simulation game where you make slimes take over humans to fight your battles! You have weak, weak slimes under your command. But what if they have the ability to occupy human;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2171500/header.jpg?t=1725289183;Flyhigh Works;altairworks;Windows;https://store.steampowered.com/app/2171500/Great_Ambition_of_the_SLIMES/;26 Jul, 2023;Indie, RPG, Simulation, Strategy;Unknown;Unknown;Unknown;Unknown
Love on Leave;Japan;Your goal is to enjoy your time off surrounded by nature as you nurture a hearty romance with the Amakusa sisters!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2278640/header.jpg?t=1684346761; qureate;qureate, Orgesta Inc.;Windows;https://store.steampowered.com/app/2278640/Love_on_Leave/;17 May, 2023;Adventure, Casual, Indie;Unknown;Unknown;Unknown;Unknown
ONE.;Japan;The pioneering nakige that made a generation cry... Legendary '90s visual novel ONE. is back and better than ever with updated art, animations, and features!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2432100/header.jpg?t=1724985010;Shiravune;novamicus;Windows;https://store.steampowered.com/app/2432100/ONE/;21 Dec, 2023;Adventure, Simulation;Unknown;Unknown;Unknown;Unknown
CASSETTE BOY;Japan;All you see is all there is—Cassette Boy: a Puzzle RPG where what exists depends on you. We're still in development and plan to add tons of new mechanics, monsters, and puzzles. Stay ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2334330/header.jpg?t=1725350086;Wonderland Kazakiri inc,;Wonderland Kazakiri inc,;Windows;https://store.steampowered.com/app/2334330/CASSETTE_BOY/;To be announced;Action, Adventure, Indie;Unknown;Unknown;Unknown;Unknown
Mon-Yu: Defeat Monsters And Gain Strong Weapons And Armor. You May Be Defeated, But Don’t Give Up. Become Stronger. I Believe There Will Be A Day When The Heroes Defeat The Devil King.;Japan;Defeat the Devil Kings! You have been guided to the land of fairies where the Dragon King’s Tower housed the hidden treasures that had brought peace to the land. But one day, the Seve;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2238430/header.jpg?t=1695279689;Aksys Games;EXPERIENCE, Poppy Works;Windows;https://store.steampowered.com/app/2238430/MonYu_Defeat_Monsters_And_Gain_Strong_Weapons_And_Armor_You_May_Be_Defeated_But_Dont_Give_Up_Become_Stronger_I_Believe_There_Will_Be_A_Day_When_The_Heroes_Defeat_The_Devil_King/;21 Sep, 2023;RPG;Unknown;Unknown;Unknown;Unknown
