Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
Nova Strike;Thailand;Fire up your blaster cannons and take on waves of enemies in this retro shoot'em up with procedural levels. Come back stronger with each attempt and beat the high score!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2320280/header.jpg?t=1725289680;Nacon;Sanuk Games;Windows;27 Jul, 2023;Action;https://store.steampowered.com/app/2320280/Nova_Strike/;Unknown;https://store.playstation.com/en-us/product/UP6665-PPSA14742_00-GALG000000000000;https://www.xbox.com/en-US/games/store/nova-strike/9P2Z7WDFM00X;https://www.nintendo.com/us/store/products/nova-strike-switch/;
OA Family;Thailand;OA Family, a game with learning and relaxation. The main system of the game is to bring the popular English vocabulary game Hangman to do in a player-friendly format with a helper.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2570040/header.jpg?t=1695181191;Wayutit Chamsart;Wayutit Chamsart;Windows;19 Sep, 2023;Adventure, Casual;https://store.steampowered.com/app/2570040/OA_Family/;Unknown;;;;
Our Darkest Night;Thailand;‘Our Darkest Night’ is a 2.5D video game that aim to give a thrilling and challenging experience to the players as they encounter home invasion situation and trying to save lives ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/547920/header.jpg?t=1496409374;Phun Peeticharoenthum;Phun Peeticharoethum, Nawarit Longkhum, Rapeeput Kaewprasit;Windows;16 Dec, 2016;Action, Indie, Strategy, Early Access;https://store.steampowered.com/app/547920/Our_Darkest_Night/;Unknown;;;;
Our Mountain;Thailand;Charles, a man living a peaceful life in the countryside, is faced with a serious problem that requires him to return to the city on the other side of the valley. With time running ou...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1668990/header.jpg?t=1686648469;Good Monkey;Rachata Suksereekul;Windows;27 Sep, 2022;Adventure, Indie;https://store.steampowered.com/app/1668990/Our_Mountain/;Unknown;;;;
OutlawZ : Headhunter;Thailand;Just remember, if you mess up big time, you could lose everything, even your life. So, for safety's sake, always make sure to keep your valuables in the safe zone.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2696190/header.jpg?t=1727695398;Gaming Insight;Gaming Insight;Windows;22 Jul, 2024;Action, Massively Multiplayer, Early Access;https://store.steampowered.com/app/2696190/OutlawZ__Headhunter/;Unknown;;;;
PHYAKH;Thailand;Story-driven, action adventure combining exploration with fast-paced combat games. Phyakh, a creature who was saved from death in bio-robotic suit. He comeback to help his wife from u...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2149270/header.jpg?t=1668442775;SmilefrogGames;SmilefrogGames;Windows;17 Oct, 2022;Action, Adventure;https://store.steampowered.com/app/2149270/PHYAKH/;Unknown;;;;
PRO FISHING SIMULATOR;Thailand;An authentic sport fishing simulation for both beginners and avid anglers. Explore the most beautiful fishing spots in the world and reel in the best catches by combining technique an...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/794180/header.jpg?t=1725291443;Nacon;Sanuk Games;Windows;29 Nov, 2018;Casual, Simulation, Sports;https://store.steampowered.com/app/794180/PRO_FISHING_SIMULATOR/;Unknown;;;;
PSYCHO DEAD;Thailand;A third-person survival horror game that you play as a girl with psychic power who tries to escape from a secret lab and is pursued by deadly stalkers.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3018390/ad756bca9e968c3092028a6d97a667eb4d62fc16/header.jpg?t=1743443847;MOON CATALYST CO., LTD.;MOON CATALYST CO., LTD.;Windows;To be announced;Action, Adventure, Indie;https://store.steampowered.com/app/3018390/PSYCHO_DEAD/;Unknown;;;;
Phantom Stars;Thailand;A Visual Novel of an investigaing-dating idols: “When a new police officer has to go undercover as an 'idol group leader' to solve a case.”;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2613130/header.jpg?t=1715166430;Triple Trio Studio;Mini Gemini, Triple Trio Studio;Windows;To be announced;Casual, Indie, RPG;https://store.steampowered.com/app/2613130/Phantom_Stars/;Unknown;;;;
Playground Mayhem;Thailand;Defend your base solo or with friends against endless waves of foes using your weapons and turrets. Are you up for the challenge?;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2972530/header.jpg?t=1726499305;WindShift Studio;WindShift Studio;Windows;24 Jun, 2024;Action, Indie, Strategy, Early Access;https://store.steampowered.com/app/2972530/Playground_Mayhem/;Unknown;;;;
